anon_customer,FirstPurchaseDate,Country,FirstPurchaseYear,FirstPurchaseMonth,FirstPurchaseYearMonth,Continent
Customer-4057,2011-11-20 13:48:00,United Kingdom,2011,11,2011-11,Europe
Customer-4058,2011-11-20 14:01:00,United Kingdom,2011,11,2011-11,Europe
Customer-4059,2011-11-20 14:17:00,United Kingdom,2011,11,2011-11,Europe
Customer-406,2010-12-08 10:39:00,United Kingdom,2010,12,2010-12,Europe
Customer-4060,2011-11-20 14:40:00,United Kingdom,2011,11,2011-11,Europe
Customer-4061,2011-11-20 15:36:00,United Kingdom,2011,11,2011-11,Europe
Customer-4062,2011-11-20 16:07:00,United Kingdom,2011,11,2011-11,Europe
Customer-4063,2011-11-21 08:19:00,United Kingdom,2011,11,2011-11,Europe
Customer-4064,2011-11-21 08:57:00,United Kingdom,2011,11,2011-11,Europe
Customer-4065,2011-11-21 09:51:00,Italy,2011,11,2011-11,Europe
Customer-4066,2011-11-21 10:22:00,Germany,2011,11,2011-11,Europe
Customer-4067,2011-11-21 10:27:00,Portugal,2011,11,2011-11,Europe
Customer-4068,2011-11-21 10:48:00,United Kingdom,2011,11,2011-11,Europe
Customer-4069,2011-11-21 11:55:00,United Kingdom,2011,11,2011-11,Europe
Customer-407,2010-12-08 10:40:00,United Kingdom,2010,12,2010-12,Europe
Customer-4070,2011-11-21 11:57:00,United Kingdom,2011,11,2011-11,Europe
Customer-4071,2011-11-21 12:18:00,United Kingdom,2011,11,2011-11,Europe
Customer-4072,2011-11-21 12:37:00,United Kingdom,2011,11,2011-11,Europe
Customer-4073,2011-11-21 12:59:00,United Kingdom,2011,11,2011-11,Europe
Customer-4074,2011-11-21 13:35:00,United Kingdom,2011,11,2011-11,Europe
Customer-4075,2011-11-21 14:06:00,United Kingdom,2011,11,2011-11,Europe
Customer-4076,2011-11-21 14:17:00,United Kingdom,2011,11,2011-11,Europe
Customer-4077,2011-11-21 14:49:00,United Kingdom,2011,11,2011-11,Europe
Customer-4078,2011-11-21 14:59:00,United Kingdom,2011,11,2011-11,Europe
Customer-4079,2011-11-21 16:36:00,United Kingdom,2011,11,2011-11,Europe
Customer-408,2010-12-08 10:45:00,France,2010,12,2010-12,Europe
Customer-4080,2011-11-22 08:26:00,United Kingdom,2011,11,2011-11,Europe
Customer-4081,2011-11-22 08:28:00,United Kingdom,2011,11,2011-11,Europe
Customer-4082,2011-11-22 08:56:00,United Kingdom,2011,11,2011-11,Europe
Customer-4083,2011-11-22 09:43:00,United Kingdom,2011,11,2011-11,Europe
Customer-4084,2011-11-22 11:18:00,United Kingdom,2011,11,2011-11,Europe
Customer-4085,2011-11-22 14:21:00,United Kingdom,2011,11,2011-11,Europe
Customer-4086,2011-11-22 14:43:00,United Kingdom,2011,11,2011-11,Europe
Customer-4087,2011-11-22 15:00:00,United Kingdom,2011,11,2011-11,Europe
Customer-4088,2011-11-22 15:05:00,United Kingdom,2011,11,2011-11,Europe
Customer-4089,2011-11-22 15:07:00,United Kingdom,2011,11,2011-11,Europe
Customer-409,2010-12-08 10:51:00,United Kingdom,2010,12,2010-12,Europe
Customer-4090,2011-11-22 16:24:00,Italy,2011,11,2011-11,Europe
Customer-4091,2011-11-22 16:28:00,United Kingdom,2011,11,2011-11,Europe
Customer-4092,2011-11-22 16:47:00,United Kingdom,2011,11,2011-11,Europe
Customer-4093,2011-11-22 17:19:00,United Kingdom,2011,11,2011-11,Europe
Customer-4094,2011-11-23 08:05:00,Switzerland,2011,11,2011-11,Europe
Customer-4095,2011-11-23 12:39:00,United Kingdom,2011,11,2011-11,Europe
Customer-4096,2011-11-23 12:58:00,United Kingdom,2011,11,2011-11,Europe
Customer-4097,2011-11-23 15:53:00,United Kingdom,2011,11,2011-11,Europe
Customer-4098,2011-11-23 17:43:00,United Kingdom,2011,11,2011-11,Europe
Customer-4099,2011-11-24 10:38:00,United Kingdom,2011,11,2011-11,Europe
Customer-41,2010-12-01 12:54:00,United Kingdom,2010,12,2010-12,Europe
Customer-410,2010-12-08 10:53:00,United Kingdom,2010,12,2010-12,Europe
Customer-4100,2011-11-24 12:33:00,United Kingdom,2011,11,2011-11,Europe
Customer-4101,2011-11-24 12:53:00,Portugal,2011,11,2011-11,Europe
Customer-4102,2011-11-24 13:01:00,United Kingdom,2011,11,2011-11,Europe
Customer-4103,2011-11-24 13:40:00,United Kingdom,2011,11,2011-11,Europe
Customer-4104,2011-11-24 14:09:00,United Kingdom,2011,11,2011-11,Europe
Customer-4105,2011-11-24 14:42:00,United Kingdom,2011,11,2011-11,Europe
Customer-4106,2011-11-24 14:51:00,United Kingdom,2011,11,2011-11,Europe
Customer-4107,2011-11-24 15:21:00,United Kingdom,2011,11,2011-11,Europe
Customer-4108,2011-11-24 16:54:00,United Kingdom,2011,11,2011-11,Europe
Customer-4109,2011-11-24 17:06:00,United Kingdom,2011,11,2011-11,Europe
Customer-411,2010-12-08 11:02:00,United Kingdom,2010,12,2010-12,Europe
Customer-4110,2011-11-24 18:13:00,United Kingdom,2011,11,2011-11,Europe
Customer-4111,2011-11-25 08:59:00,United Kingdom,2011,11,2011-11,Europe
Customer-4112,2011-11-25 09:23:00,United Kingdom,2011,11,2011-11,Europe
Customer-4113,2011-11-25 11:02:00,United Kingdom,2011,11,2011-11,Europe
Customer-4114,2011-11-25 11:12:00,Germany,2011,11,2011-11,Europe
Customer-4115,2011-11-25 11:54:00,United Kingdom,2011,11,2011-11,Europe
Customer-4116,2011-11-25 12:01:00,United Kingdom,2011,11,2011-11,Europe
Customer-4117,2011-11-25 12:20:00,United Kingdom,2011,11,2011-11,Europe
Customer-4118,2011-11-25 12:24:00,United Kingdom,2011,11,2011-11,Europe
Customer-4119,2011-11-25 12:52:00,United Kingdom,2011,11,2011-11,Europe
Customer-412,2010-12-08 11:16:00,United Kingdom,2010,12,2010-12,Europe
Customer-4120,2011-11-25 13:30:00,United Kingdom,2011,11,2011-11,Europe
Customer-4121,2011-11-25 13:33:00,United Kingdom,2011,11,2011-11,Europe
Customer-4122,2011-11-27 11:57:00,United Kingdom,2011,11,2011-11,Europe
Customer-4123,2011-11-27 13:26:00,United Kingdom,2011,11,2011-11,Europe
Customer-4124,2011-11-27 14:30:00,United Kingdom,2011,11,2011-11,Europe
Customer-4125,2011-11-27 14:40:00,United Kingdom,2011,11,2011-11,Europe
Customer-4126,2011-11-27 16:27:00,United Kingdom,2011,11,2011-11,Europe
Customer-4127,2011-11-28 10:49:00,United Kingdom,2011,11,2011-11,Europe
Customer-4128,2011-11-28 12:14:00,United Kingdom,2011,11,2011-11,Europe
Customer-4129,2011-11-28 12:31:00,United Kingdom,2011,11,2011-11,Europe
Customer-413,2010-12-08 11:31:00,United Kingdom,2010,12,2010-12,Europe
Customer-4130,2011-11-28 13:13:00,United Kingdom,2011,11,2011-11,Europe
Customer-4131,2011-11-28 13:21:00,United Kingdom,2011,11,2011-11,Europe
Customer-4132,2011-11-28 13:26:00,Germany,2011,11,2011-11,Europe
Customer-4133,2011-11-28 13:26:00,France,2011,11,2011-11,Europe
Customer-4134,2011-11-28 13:51:00,United Kingdom,2011,11,2011-11,Europe
Customer-4135,2011-11-28 13:56:00,United Kingdom,2011,11,2011-11,Europe
Customer-4136,2011-11-28 14:06:00,United Kingdom,2011,11,2011-11,Europe
Customer-4137,2011-11-28 14:12:00,United Kingdom,2011,11,2011-11,Europe
Customer-4138,2011-11-28 14:37:00,United Kingdom,2011,11,2011-11,Europe
Customer-4139,2011-11-28 15:16:00,United Kingdom,2011,11,2011-11,Europe
Customer-414,2010-12-08 11:38:00,United Kingdom,2010,12,2010-12,Europe
Customer-4140,2011-11-28 15:28:00,United Kingdom,2011,11,2011-11,Europe
Customer-4141,2011-11-28 16:35:00,United Kingdom,2011,11,2011-11,Europe
Customer-4142,2011-11-29 08:07:00,United Kingdom,2011,11,2011-11,Europe
Customer-4143,2011-11-29 08:14:00,United Kingdom,2011,11,2011-11,Europe
Customer-4144,2011-11-29 08:21:00,United Kingdom,2011,11,2011-11,Europe
Customer-4145,2011-11-29 09:48:00,United Kingdom,2011,11,2011-11,Europe
Customer-4146,2011-11-29 09:50:00,United Kingdom,2011,11,2011-11,Europe
Customer-4147,2011-11-29 10:57:00,United Kingdom,2011,11,2011-11,Europe
Customer-4148,2011-11-29 12:21:00,United Kingdom,2011,11,2011-11,Europe
Customer-4149,2011-11-29 13:04:00,United Kingdom,2011,11,2011-11,Europe
Customer-415,2010-12-08 11:41:00,United Kingdom,2010,12,2010-12,Europe
Customer-4150,2011-11-29 14:20:00,United Kingdom,2011,11,2011-11,Europe
Customer-4151,2011-11-29 14:53:00,United Kingdom,2011,11,2011-11,Europe
Customer-4152,2011-11-29 15:09:00,United Kingdom,2011,11,2011-11,Europe
Customer-4153,2011-11-29 15:39:00,United Kingdom,2011,11,2011-11,Europe
Customer-4154,2011-11-30 08:38:00,United Kingdom,2011,11,2011-11,Europe
Customer-4155,2011-11-30 09:24:00,United Kingdom,2011,11,2011-11,Europe
Customer-4156,2011-11-30 12:38:00,United Kingdom,2011,11,2011-11,Europe
Customer-4157,2011-11-30 14:03:00,United Kingdom,2011,11,2011-11,Europe
Customer-4158,2011-11-30 14:52:00,United Kingdom,2011,11,2011-11,Europe
Customer-4159,2011-12-01 11:20:00,United Kingdom,2011,12,2011-12,Europe
Customer-416,2010-12-08 11:42:00,United Kingdom,2010,12,2010-12,Europe
Customer-4160,2011-12-01 14:50:00,United Kingdom,2011,12,2011-12,Europe
Customer-4161,2011-12-01 15:12:00,United Kingdom,2011,12,2011-12,Europe
Customer-4162,2011-12-02 10:41:00,USA,2011,12,2011-12,North America
Customer-4163,2011-12-02 10:45:00,United Kingdom,2011,12,2011-12,Europe
Customer-4164,2011-12-02 12:47:00,Finland,2011,12,2011-12,Europe
Customer-4165,2011-12-02 13:11:00,United Kingdom,2011,12,2011-12,Europe
Customer-4166,2011-12-02 13:36:00,United Kingdom,2011,12,2011-12,Europe
Customer-4167,2011-12-04 12:14:00,United Kingdom,2011,12,2011-12,Europe
Customer-4168,2011-12-04 12:48:00,United Kingdom,2011,12,2011-12,Europe
Customer-4169,2011-12-04 13:32:00,United Kingdom,2011,12,2011-12,Europe
Customer-417,2010-12-08 11:42:00,United Kingdom,2010,12,2010-12,Europe
Customer-4170,2011-12-04 15:18:00,United Kingdom,2011,12,2011-12,Europe
Customer-4171,2011-12-04 16:02:00,United Kingdom,2011,12,2011-12,Europe
Customer-4172,2011-12-05 14:03:00,United Kingdom,2011,12,2011-12,Europe
Customer-4173,2011-12-05 14:49:00,United Kingdom,2011,12,2011-12,Europe
Customer-4174,2011-12-05 15:44:00,United Kingdom,2011,12,2011-12,Europe
Customer-4175,2011-12-05 15:48:00,United Kingdom,2011,12,2011-12,Europe
Customer-4176,2011-12-05 16:23:00,United Kingdom,2011,12,2011-12,Europe
Customer-4177,2011-12-05 16:48:00,Denmark,2011,12,2011-12,Europe
Customer-4178,2011-12-05 17:36:00,United Kingdom,2011,12,2011-12,Europe
Customer-4179,2011-12-06 09:56:00,Greece,2011,12,2011-12,Europe
Customer-418,2010-12-08 12:01:00,United Kingdom,2010,12,2010-12,Europe
Customer-4180,2011-12-06 11:00:00,United Kingdom,2011,12,2011-12,Europe
Customer-4181,2011-12-06 11:30:00,United Kingdom,2011,12,2011-12,Europe
Customer-4182,2011-12-06 11:58:00,United Kingdom,2011,12,2011-12,Europe
Customer-4183,2011-12-06 12:45:00,United Kingdom,2011,12,2011-12,Europe
Customer-4184,2011-12-06 14:22:00,Spain,2011,12,2011-12,Europe
Customer-4185,2011-12-06 15:32:00,United Kingdom,2011,12,2011-12,Europe
Customer-4186,2011-12-06 16:34:00,France,2011,12,2011-12,Europe
Customer-4187,2011-12-06 17:18:00,United Kingdom,2011,12,2011-12,Europe
Customer-4188,2011-12-07 12:41:00,United Kingdom,2011,12,2011-12,Europe
Customer-4189,2011-12-07 13:38:00,United Kingdom,2011,12,2011-12,Europe
Customer-419,2010-12-08 12:06:00,United Kingdom,2010,12,2010-12,Europe
Customer-4190,2011-12-07 14:12:00,United Kingdom,2011,12,2011-12,Europe
Customer-4191,2011-12-08 09:46:00,United Kingdom,2011,12,2011-12,Europe
Customer-4192,2011-12-08 10:33:00,United Kingdom,2011,12,2011-12,Europe
Customer-4193,2011-12-08 10:58:00,United Kingdom,2011,12,2011-12,Europe
Customer-4194,2011-12-08 13:11:00,United Kingdom,2011,12,2011-12,Europe
Customer-4195,2011-12-08 14:58:00,United Kingdom,2011,12,2011-12,Europe
Customer-4196,2011-12-09 12:16:00,Germany,2011,12,2011-12,Europe
Customer-42,2010-12-01 12:58:00,United Kingdom,2010,12,2010-12,Europe
Customer-420,2010-12-08 12:17:00,United Kingdom,2010,12,2010-12,Europe
Customer-421,2010-12-08 12:24:00,United Kingdom,2010,12,2010-12,Europe
Customer-422,2010-12-08 12:29:00,United Kingdom,2010,12,2010-12,Europe
Customer-423,2010-12-08 12:35:00,United Kingdom,2010,12,2010-12,Europe
Customer-424,2010-12-08 12:36:00,United Kingdom,2010,12,2010-12,Europe
Customer-425,2010-12-08 12:41:00,United Kingdom,2010,12,2010-12,Europe
Customer-426,2010-12-08 12:45:00,United Kingdom,2010,12,2010-12,Europe
Customer-427,2010-12-08 12:46:00,United Kingdom,2010,12,2010-12,Europe
Customer-428,2010-12-08 12:49:00,United Kingdom,2010,12,2010-12,Europe
Customer-429,2010-12-08 12:56:00,United Kingdom,2010,12,2010-12,Europe
Customer-43,2010-12-01 13:04:00,Germany,2010,12,2010-12,Europe
Customer-430,2010-12-08 12:57:00,United Kingdom,2010,12,2010-12,Europe
Customer-431,2010-12-08 13:01:00,United Kingdom,2010,12,2010-12,Europe
Customer-432,2010-12-08 13:03:00,United Kingdom,2010,12,2010-12,Europe
Customer-433,2010-12-08 13:03:00,United Kingdom,2010,12,2010-12,Europe
Customer-434,2010-12-08 13:07:00,United Kingdom,2010,12,2010-12,Europe
Customer-435,2010-12-08 13:08:00,United Kingdom,2010,12,2010-12,Europe
Customer-436,2010-12-08 13:11:00,United Kingdom,2010,12,2010-12,Europe
Customer-437,2010-12-08 13:21:00,United Kingdom,2010,12,2010-12,Europe
Customer-438,2010-12-08 13:28:00,United Kingdom,2010,12,2010-12,Europe
Customer-439,2010-12-08 13:30:00,United Kingdom,2010,12,2010-12,Europe
Customer-44,2010-12-01 13:17:00,United Kingdom,2010,12,2010-12,Europe
Customer-440,2010-12-08 13:38:00,United Kingdom,2010,12,2010-12,Europe
Customer-441,2010-12-08 13:49:00,United Kingdom,2010,12,2010-12,Europe
Customer-442,2010-12-08 13:51:00,United Kingdom,2010,12,2010-12,Europe
Customer-443,2010-12-08 13:53:00,United Kingdom,2010,12,2010-12,Europe
Customer-444,2010-12-08 13:53:00,Portugal,2010,12,2010-12,Europe
Customer-445,2010-12-08 13:55:00,United Kingdom,2010,12,2010-12,Europe
Customer-446,2010-12-08 14:22:00,United Kingdom,2010,12,2010-12,Europe
Customer-447,2010-12-08 14:36:00,United Kingdom,2010,12,2010-12,Europe
Customer-448,2010-12-08 14:38:00,United Kingdom,2010,12,2010-12,Europe
Customer-449,2010-12-08 14:43:00,United Kingdom,2010,12,2010-12,Europe
Customer-45,2010-12-01 13:20:00,United Kingdom,2010,12,2010-12,Europe
Customer-450,2010-12-08 14:46:00,United Kingdom,2010,12,2010-12,Europe
Customer-451,2010-12-08 14:50:00,United Kingdom,2010,12,2010-12,Europe
Customer-452,2010-12-08 14:59:00,United Kingdom,2010,12,2010-12,Europe
Customer-453,2010-12-08 15:03:00,United Kingdom,2010,12,2010-12,Europe
Customer-454,2010-12-08 15:12:00,United Kingdom,2010,12,2010-12,Europe
Customer-455,2010-12-08 15:16:00,United Kingdom,2010,12,2010-12,Europe
Customer-456,2010-12-08 15:17:00,United Kingdom,2010,12,2010-12,Europe
Customer-457,2010-12-08 15:25:00,United Kingdom,2010,12,2010-12,Europe
Customer-458,2010-12-08 15:33:00,United Kingdom,2010,12,2010-12,Europe
Customer-459,2010-12-08 15:56:00,United Kingdom,2010,12,2010-12,Europe
Customer-46,2010-12-01 13:21:00,United Kingdom,2010,12,2010-12,Europe
Customer-460,2010-12-08 15:58:00,United Kingdom,2010,12,2010-12,Europe
Customer-461,2010-12-08 15:59:00,United Kingdom,2010,12,2010-12,Europe
Customer-462,2010-12-08 16:11:00,United Kingdom,2010,12,2010-12,Europe
Customer-463,2010-12-08 16:18:00,United Kingdom,2010,12,2010-12,Europe
Customer-464,2010-12-08 16:34:00,United Kingdom,2010,12,2010-12,Europe
Customer-465,2010-12-08 16:34:00,United Kingdom,2010,12,2010-12,Europe
Customer-466,2010-12-08 16:45:00,United Kingdom,2010,12,2010-12,Europe
Customer-467,2010-12-08 16:48:00,United Kingdom,2010,12,2010-12,Europe
Customer-468,2010-12-09 08:34:00,United Kingdom,2010,12,2010-12,Europe
Customer-469,2010-12-09 09:14:00,United Kingdom,2010,12,2010-12,Europe
Customer-47,2010-12-01 13:23:00,United Kingdom,2010,12,2010-12,Europe
Customer-470,2010-12-09 09:23:00,United Kingdom,2010,12,2010-12,Europe
Customer-471,2010-12-09 09:25:00,United Kingdom,2010,12,2010-12,Europe
Customer-472,2010-12-09 09:27:00,United Kingdom,2010,12,2010-12,Europe
Customer-473,2010-12-09 09:34:00,United Kingdom,2010,12,2010-12,Europe
Customer-474,2010-12-09 09:49:00,United Kingdom,2010,12,2010-12,Europe
Customer-475,2010-12-09 10:00:00,United Kingdom,2010,12,2010-12,Europe
Customer-476,2010-12-09 10:04:00,United Kingdom,2010,12,2010-12,Europe
Customer-477,2010-12-09 10:04:00,United Kingdom,2010,12,2010-12,Europe
Customer-478,2010-12-09 10:13:00,Germany,2010,12,2010-12,Europe
Customer-479,2010-12-09 10:16:00,Germany,2010,12,2010-12,Europe
Customer-48,2010-12-01 13:24:00,Norway,2010,12,2010-12,Europe
Customer-480,2010-12-09 10:30:00,United Kingdom,2010,12,2010-12,Europe
Customer-481,2010-12-09 10:33:00,United Kingdom,2010,12,2010-12,Europe
Customer-482,2010-12-09 10:37:00,France,2010,12,2010-12,Europe
Customer-483,2010-12-09 10:48:00,United Kingdom,2010,12,2010-12,Europe
Customer-484,2010-12-09 10:55:00,Portugal,2010,12,2010-12,Europe
Customer-485,2010-12-09 11:28:00,United Kingdom,2010,12,2010-12,Europe
Customer-486,2010-12-09 11:30:00,United Kingdom,2010,12,2010-12,Europe
Customer-487,2010-12-09 11:31:00,France,2010,12,2010-12,Europe
Customer-488,2010-12-09 11:48:00,Channel Islands,2010,12,2010-12,Europe
Customer-489,2010-12-09 12:05:00,Denmark,2010,12,2010-12,Europe
Customer-49,2010-12-01 13:31:00,United Kingdom,2010,12,2010-12,Europe
Customer-490,2010-12-09 12:16:00,United Kingdom,2010,12,2010-12,Europe
Customer-491,2010-12-09 12:20:00,United Kingdom,2010,12,2010-12,Europe
Customer-492,2010-12-09 12:24:00,United Kingdom,2010,12,2010-12,Europe
Customer-493,2010-12-09 12:49:00,United Kingdom,2010,12,2010-12,Europe
Customer-494,2010-12-09 12:49:00,United Kingdom,2010,12,2010-12,Europe
Customer-495,2010-12-09 12:59:00,United Kingdom,2010,12,2010-12,Europe
Customer-496,2010-12-09 13:03:00,United Kingdom,2010,12,2010-12,Europe
Customer-497,2010-12-09 13:05:00,United Kingdom,2010,12,2010-12,Europe
Customer-498,2010-12-09 13:08:00,United Kingdom,2010,12,2010-12,Europe
Customer-499,2010-12-09 13:14:00,United Kingdom,2010,12,2010-12,Europe
Customer-5,2010-12-01 09:41:00,United Kingdom,2010,12,2010-12,Europe
Customer-50,2010-12-01 13:33:00,United Kingdom,2010,12,2010-12,Europe
Customer-500,2010-12-09 13:34:00,United Kingdom,2010,12,2010-12,Europe
Customer-501,2010-12-09 13:38:00,United Kingdom,2010,12,2010-12,Europe
Customer-502,2010-12-09 13:47:00,United Kingdom,2010,12,2010-12,Europe
Customer-503,2010-12-09 13:57:00,United Kingdom,2010,12,2010-12,Europe
Customer-504,2010-12-09 13:59:00,United Kingdom,2010,12,2010-12,Europe
Customer-505,2010-12-09 14:05:00,United Kingdom,2010,12,2010-12,Europe
Customer-506,2010-12-09 14:08:00,United Kingdom,2010,12,2010-12,Europe
Customer-507,2010-12-09 14:08:00,United Kingdom,2010,12,2010-12,Europe
Customer-508,2010-12-09 14:10:00,United Kingdom,2010,12,2010-12,Europe
Customer-509,2010-12-09 14:25:00,United Kingdom,2010,12,2010-12,Europe
Customer-51,2010-12-01 13:38:00,United Kingdom,2010,12,2010-12,Europe
Customer-510,2010-12-09 14:27:00,United Kingdom,2010,12,2010-12,Europe
Customer-511,2010-12-09 14:28:00,United Kingdom,2010,12,2010-12,Europe
Customer-512,2010-12-09 14:44:00,United Kingdom,2010,12,2010-12,Europe
Customer-513,2010-12-09 14:44:00,United Kingdom,2010,12,2010-12,Europe
Customer-514,2010-12-09 14:55:00,Spain,2010,12,2010-12,Europe
Customer-515,2010-12-09 14:56:00,United Kingdom,2010,12,2010-12,Europe
Customer-516,2010-12-09 15:16:00,United Kingdom,2010,12,2010-12,Europe
Customer-517,2010-12-09 15:21:00,United Kingdom,2010,12,2010-12,Europe
Customer-518,2010-12-09 15:23:00,United Kingdom,2010,12,2010-12,Europe
Customer-519,2010-12-09 15:29:00,United Kingdom,2010,12,2010-12,Europe
Customer-52,2010-12-01 13:45:00,United Kingdom,2010,12,2010-12,Europe
Customer-520,2010-12-09 15:32:00,United Kingdom,2010,12,2010-12,Europe
Customer-521,2010-12-09 15:46:00,United Kingdom,2010,12,2010-12,Europe
Customer-522,2010-12-09 16:08:00,United Kingdom,2010,12,2010-12,Europe
Customer-523,2010-12-09 16:10:00,United Kingdom,2010,12,2010-12,Europe
Customer-524,2010-12-09 16:28:00,United Kingdom,2010,12,2010-12,Europe
Customer-525,2010-12-09 16:52:00,United Kingdom,2010,12,2010-12,Europe
Customer-526,2010-12-09 16:57:00,United Kingdom,2010,12,2010-12,Europe
Customer-527,2010-12-09 18:58:00,United Kingdom,2010,12,2010-12,Europe
Customer-528,2010-12-09 19:23:00,United Kingdom,2010,12,2010-12,Europe
Customer-529,2010-12-09 19:28:00,United Kingdom,2010,12,2010-12,Europe
Customer-53,2010-12-01 13:51:00,United Kingdom,2010,12,2010-12,Europe
Customer-530,2010-12-09 19:32:00,United Kingdom,2010,12,2010-12,Europe
Customer-531,2010-12-09 20:01:00,United Kingdom,2010,12,2010-12,Europe
Customer-532,2010-12-10 09:33:00,United Kingdom,2010,12,2010-12,Europe
Customer-533,2010-12-10 09:35:00,Germany,2010,12,2010-12,Europe
Customer-534,2010-12-10 09:51:00,United Kingdom,2010,12,2010-12,Europe
Customer-535,2010-12-10 10:08:00,United Kingdom,2010,12,2010-12,Europe
Customer-536,2010-12-10 10:18:00,United Kingdom,2010,12,2010-12,Europe
Customer-537,2010-12-10 10:21:00,United Kingdom,2010,12,2010-12,Europe
Customer-538,2010-12-10 10:21:00,United Kingdom,2010,12,2010-12,Europe
Customer-539,2010-12-10 10:26:00,United Kingdom,2010,12,2010-12,Europe
Customer-54,2010-12-01 13:54:00,United Kingdom,2010,12,2010-12,Europe
Customer-540,2010-12-10 10:27:00,United Kingdom,2010,12,2010-12,Europe
Customer-541,2010-12-10 10:47:00,United Kingdom,2010,12,2010-12,Europe
Customer-542,2010-12-10 10:56:00,France,2010,12,2010-12,Europe
